10000 29917
Sommets du graphe
3513 9041 0.169635
3513 6918 0.366787
3514 8776 0.281387
3514 7178 0.506074
3514 6236 0.388216
3514 8208 0.691593
3514 9935 0.015764
3515 3567 0.316585
3515 7752 0.380649
3515 6145 0.965772
3516 9339 0.344103
3516 5993 0.326486
3517 7509 0.393237
3517 6309 0.766004
3518 9939 0.513167
3518 4274 0.889750
3518 4061 0.718643
3519 3685 0.430122
3519 5306 0.546609
3519 5991 0.427030
3519 8886 0.597988
3520 4201 0.250072
3520 3701 0.225695
3520 8583 0.262266
3520 7758 0.152661
3520 5738 0.195292
3521 9658 0.443716
3521 8131 0.518426
3521 7611 0.592967
3522 4215 0.729016
3522 8284 0.169322
3522 9886 0.956111
3522 7119 0.300782
3523 7610 0.077697
3523 6831 0.648634
3523 6914 0.702290
3523 9500 0.725668
3524 6329 0.927012
3524 9008 0.635983
3524 4920 0.244548
3525 6000 0.743693
3525 5067 0.610538
3525 5937 0.826573
3525 9177 0.377699
3526 9198 0.657089
3526 3776 0.660234
3526 3857 0.660522
3527 8947 0.663202
3527 8749 0.642319
3527 9472 0.447744
3527 6425 0.277029
3528 9706 0.791796
3528 6658 0.779244
3528 5240 0.996642
3528 4697 0.273269
3529 9952 0.309846
3529 9879 0.258286
3529 6655 0.454497
3529 6096 0.684066
3530 9926 0.494295
3530 9102 0.546634
3530 4396 0.165875
3530 4731 0.566078
3530 3624 0.914664
3531 8926 0.581919
3531 5317 0.755031
3531 3626 0.385181
3531 7134 0.883416
3532 8620 0.089164
3532 4227 0.685221
3532 7827 0.371582
3533 9478 0.278318
3533 9259 0.730369
3533 7434 1.016474
3533 4600 0.202754
3533 9131 0.271179
3534 9820 0.521729
3534 5441 0.124492
3534 7956 0.141904
3534 5465 0.656273
3535 9343 0.633840
3535 7789 0.902292
3535 8248 0.623810
3535 6522 0.683983
3536 5527 0.766318
3537 6344 0.113106
3537 4616 0.636782
3537 5815 0.723114
3538 9736 0.202870
3538 6074 0.433807
3538 4659 0.849385
3538 6844 0.808280
3538 5621 0.629124
3539 4915 0.220210
3539 3980 0.220965
3539 3779 0.581146
3539 6035 0.641644
3539 3593 0.156789
3539 8907 0.763526
3539 4464 0.328541
3540 7036 0.748661
3540 4219 0.256478
3540 8961 0.336736
3540 6597 0.839529
3541 5994 0.292286
3541 3617 0.352965
3541 9192 0.552854
3541 8960 0.466665
3542 9283 0.209376
3542 8767 0.657260
3542 7500 0.900106
3542 5885 0.722985
3542 6664 0.394000
3543 8526 0.660604
3543 7918 0.534904
3544 7936 0.469938
3545 5414 0.415737
3545 5075 0.448133
3545 4894 0.220809
3545 4431 0.395577
3545 7750 0.648195
3545 7049 0.158979
3545 6217 0.713995
3546 7821 0.373665
3546 6763 0.147994
3546 9536 0.912888
3547 6696 0.779465
3547 4341 0.677928
3547 7189 0.014492
3547 4249 0.260113
3547 3895 0.227795
3548 9171 0.700703
3548 6658 0.085858
3548 6062 0.180611
3548 4721 0.105218
3549 4298 0.695765
3549 7360 0.745357
3549 6286 0.654611
3550 9772 0.402799
3550 9612 0.396639
3550 3651 0.759865
3550 6449 0.931279
3550 6824 0.619919
3550 9460 0.665275
3551 5160 0.873915
3551 9879 0.858351
3551 5230 0.868538
3552 9860 0.108905
3552 6261 0.938670
3552 5346 0.502714
3552 6519 1.172056
3552 6235 0.812653
3553 7648 0.592025
3553 5942 0.181231
3553 5531 0.842085
3554 9843 0.599963
3554 4358 0.609780
3554 7330 0.478946
3554 4021 0.575050
3555 9715 0.741426
3555 4026 0.536147
3555 4406 0.189590
3555 4225 0.542879
3555 6067 0.502570
3556 6347 0.746796
3556 4311 0.456431
3557 4505 0.977167
3557 4117 0.021868
3557 3825 0.841508
3557 8413 0.477836
3557 3954 0.943855
3558 6068 0.466700
3558 7839 0.651089
3558 4857 0.368362
3559 8080 1.054003
3559 4270 0.374730
3559 7908 0.651035
3560 6213 0.269076
3561 6175 0.865535
3561 5552 0.146927
3561 4126 1.084795
3561 6142 1.096296
3562 6525 0.167292
3562 6005 0.582294
3562 6841 0.106248
3562 8413 0.852110
3563 9866 0.698176
3563 9223 0.415488
3563 6622 0.463250
3564 8141 0.433184
3564 3840 0.243090
3565 6863 0.950481
3565 6762 0.405003
3565 5652 0.527286
3565 6558 0.886660
3566 5530 0.384586
3566 5350 0.930763
3566 7538 0.952006
3566 9705 0.244037
3567 9596 0.394535
3567 7992 0.591146
3567 7673 0.451831
3568 6296 0.429747
3568 5586 0.248359
3568 4165 0.384698
3568 6630 0.487455
3568 6193 0.184159
3569 5122 0.852439
3569 8674 0.892666
3570 7732 0.191315
3570 5468 1.075181
3570 4792 1.238268
3570 8315 0.371910
3571 6767 0.239331
3571 9476 0.691825
3571 5736 0.475729
3571 7734 0.143388
3572 9608 0.397195
3572 6260 0.064828
3572 5884 0.900983
3572 4390 0.043974
3572 8548 0.606232
3572 5838 0.229119
3572 3966 0.220863
3573 6216 0.245876
3573 7076 0.508542
3574 8632 0.266477
3574 7982 0.587710
3574 7651 0.271975
3574 4678 0.587691
3574 7332 0.674385
3574 5087 0.462756
3575 9180 0.665370
3575 8499 0.830361
3575 7966 0.393815
3575 6979 0.259142
3575 8091 0.174783
3576 8454 0.152161
3576 8365 0.446969
3576 6096 0.702585
3576 9251 0.164084
3576 5265 0.656841
3576 6607 0.234575
3577 8501 0.452178
3577 4377 0.524528
3577 4227 0.492643
3577 3668 0.440091
3577 5904 0.475283
3577 4252 0.360992
3578 6037 0.854298
3578 5762 0.968872
3578 4781 0.044806
3578 4938 0.396306
3579 8535 0.422850
3579 5571 0.530266
3579 3885 0.024210
3579 4469 0.098808
3579 8854 0.381417
3580 3715 0.891101
3580 3721 0.425082
3580 5230 0.644417
3580 8794 0.568918
3581 6700 0.291910
3581 8782 0.307883
3582 4979 0.117603
3582 6793 0.885499
3583 9306 0.247942
3583 4235 0.110058
3584 7535 0.449076
3584 5167 0.844054
3584 4205 0.095712
3584 5402 0.426415
3585 3648 0.684552
3585 7403 0.595214
3585 5748 0.162934
3585 4904 0.740558
3586 8625 0.773050
3586 9657 0.312398
3586 4922 0.433498
3587 9824 0.455847
3588 6869 0.315345
3589 8852 0.835290
3589 6999 0.465109
3589 4807 0.309909
3589 7359 0.281090
3589 8402 0.110799
3589 8386 0.171898
3590 7545 0.590487
3590 6060 0.532148
3590 4813 0.327746
3590 3718 0.739924
3590 4161 0.882589
3592 9542 0.076064
3592 9103 0.096670
3592 6858 0.463809
3592 8771 0.266419
3593 8517 0.256681
3593 5989 0.309283
3593 5002 0.368639
3593 7954 0.428960
3593 4616 0.745478
3594 9613 0.302836
3594 9555 0.645194
3594 6790 0.651918
3594 9806 0.724149
3594 8684 0.591792
3594 6488 0.381292
3595 9492 0.283727
3595 6826 0.674939
3596 8987 0.714305
3596 6231 0.267375
3596 9330 0.402038
3597 6103 0.271462
3597 5051 0.383232
3597 9278 0.799303
3597 3659 0.988244
3598 8565 0.113641
3598 5674 0.090580
3598 4968 0.522961
3598 4381 0.496724
3598 7176 0.438253
3598 9469 0.056173
3598 9350 0.037160
3599 5231 0.500760
3599 5186 0.422881
3599 9812 0.060062
3600 6195 0.682181
3600 7322 0.726385
3600 8849 0.318861
3600 3929 0.237628
3601 8283 0.795130
3601 6450 0.766854
3601 6059 0.332957
3601 9576 0.700697
3602 7652 0.758324
3602 4906 0.498093
3602 5215 0.454669
3602 8103 0.334265
3604 5737 0.520750
3605 5240 0.983914
3605 3854 0.748871
3606 4416 0.358159
3606 8886 0.528982
3607 8671 0.572191
3607 7503 0.190925
3607 7074 0.366438
3608 7113 0.574006
3608 9877 0.078245
3608 3716 0.477154
3609 9987 0.358856
3609 9313 0.519230
3609 7145 0.427361
3609 6336 0.774832
3609 6227 0.276807
3609 4560 1.050244
3609 6707 0.765661
3610 8249 0.668040
3610 5791 0.675876
3610 8099 0.867085
3611 9692 0.942922
3611 6172 0.960678
3611 6119 0.609668
3611 4266 0.832396
3611 6954 0.849253
3612 6947 0.629133
3612 5516 0.558298
3612 7194 0.526862
3613 9418 0.589106
3613 8121 0.412236
3613 4255 0.306343
3614 6526 0.332656
3614 5482 0.691644
3614 4500 0.240921
3614 3621 0.714921
3614 5723 0.215585
3615 8844 0.444109
3616 9326 0.171068
3616 8883 0.220424
3616 5027 0.507942
3616 9025 0.539655
3616 4033 0.894491
3616 8342 0.308538
3616 4920 0.743633
3617 8559 0.361918
3617 8178 0.599917
3617 7474 0.035035
3617 6709 0.538398
3617 8402 0.524677
3618 8536 0.480945
3618 5688 0.831600
3618 7021 0.229426
3619 8273 0.993629
3619 5590 0.780515
3619 6503 0.909143
3619 4883 0.006440
3620 9454 0.887295
3620 5786 0.216649
3620 4638 0.616739
3621 6957 0.632008
3621 4162 1.024077
3621 4110 0.875452
3621 7613 0.702296
3621 8145 0.161916
3622 4958 0.419270
3622 7817 1.057440
3622 8500 0.610933
3622 7011 0.731222
3623 8448 0.964880
3623 4415 0.743448
3623 4875 0.433551
3624 7150 0.922228
3624 9787 0.315657
3624 7646 0.923230
3625 7287 0.390498
3625 8326 0.228124
3626 7306 0.264108
3627 6032 0.749359
3627 6276 0.126616
3628 9170 0.664566
3628 7273 0.574728
3628 3892 0.557133
3629 9571 0.773641
3629 4396 0.453969
3629 3932 0.526168
3629 7002 0.324055
3629 9812 0.807677
3630 8130 0.567650
3630 7831 0.205360
3630 4577 0.473711
3630 3825 0.562239
3630 7120 0.245851
3631 9085 0.357381
3631 6637 0.360697
3631 8345 0.511416
3631 4712 0.401566
3631 9040 0.297858
3632 9990 0.727025
3632 8005 0.447934
3632 5206 0.726995
3632 4514 0.517463
3632 4195 0.180151
3632 7719 0.626433
3633 8475 0.559436
3633 5129 0.845115
3633 7743 1.027217
3633 7093 0.731974
3634 6433 0.231257
3635 9158 0.491841
3635 8183 0.429707
3635 5033 0.516606
3635 7482 0.370656
3636 8013 0.177136
3636 7747 0.436771
3636 7349 0.355354
3636 4076 0.545201
3636 8197 0.668819
3636 7301 0.325105
3637 9322 0.487524
3637 7927 0.913185
3637 6672 0.573601
3637 5509 0.505033
3637 5642 1.016893
3637 8360 0.722393
3638 4354 0.134473
3639 7821 0.467524
3639 7509 0.849069
3640 7154 0.108571
3640 7158 0.203581
3641 7678 0.239231
3641 8998 0.432623
3641 7373 0.668567
3642 7860 0.864050
3642 5196 0.771138
3642 5503 1.054027
3642 4746 0.887882
3643 9706 1.114245
3643 6338 1.003529
3643 5369 0.604600
3644 9757 0.584051
3644 8474 0.278280
3644 3884 0.744747
3644 3907 0.495021
3644 6125 0.930566
3645 8688 0.369992
3645 8001 0.766281
3645 5081 0.226812
3645 9710 0.892593
3645 5610 0.983136
3645 5403 0.519124
3646 7521 0.487750
3646 4980 0.734431
3646 6721 0.178435
3647 8231 1.083674
3647 6336 0.582032
3647 5610 0.757739
3647 7264 1.197205
3647 8670 0.320522
3648 4499 0.278416
3649 7390 0.563616
3649 6089 0.562982
3649 5431 0.454468
3649 5198 0.307564
3649 8865 1.068742
3650 9763 0.036786
3650 3651 0.975398
3650 5765 0.611251
3651 4864 0.549492
3651 8355 0.704730
3652 7254 0.247096
3652 6849 0.739318
3652 6669 0.645043
3652 4447 0.283530
3652 5517 0.206846
3654 8315 0.220367
3654 6706 0.924766
3654 4875 0.308883
3654 4322 0.698893
3654 4006 0.825942
3654 8008 0.527734
3654 6758 0.908230
3654 5339 0.847519
3655 7490 0.602273
3655 5598 0.634827
3655 8125 0.159074
3655 6405 0.605155
3656 8756 0.260473
3656 8018 0.120779
3657 7622 0.214368
3657 4945 0.287521
3657 4452 0.519523
3658 8801 0.670903
3658 6897 0.765746
3658 6118 0.071289
3658 5267 0.213385
3659 8826 0.723849
3659 5227 0.973112
3659 4877 0.915083
3659 9640 0.965523
3659 5271 0.327432
3660 6978 0.188842
3660 5198 0.493886
3660 4820 0.460165
3660 6400 0.551291
3660 8866 0.616768
3661 8281 0.471184
3661 7986 0.765478
3661 4403 0.089562
3661 7351 0.317896
3662 4601 0.337642
3662 8657 0.728252
3663 9125 0.637177
3663 9015 0.679420
3663 6672 0.133584
3663 7232 0.432294
3664 7002 0.670670
3664 6076 0.976155
3664 4902 0.474275
3664 4862 0.285730
3664 5050 0.670545
3664 7884 0.552592
3664 5941 0.723605
3665 5876 0.606480
3665 5851 0.333865
3665 8175 0.285897
3665 7541 0.463673
3667 9651 1.123589
3667 9048 0.796064
3667 6777 0.410686
3667 4962 0.204880
3667 8269 0.615538
3667 9522 0.536268
3668 9067 0.394365
3669 9479 0.941803
3669 9718 0.558448
3669 8979 0.427388
3670 8320 0.488159
3671 7958 0.272888
3671 4176 0.802085
3671 4335 0.285217
3671 6628 0.115245
3672 9211 0.239313
3672 3882 0.273089
3672 5239 0.551628
3673 8082 0.516287
3673 6223 0.774350
3673 7502 0.215936
3673 6463 0.741052
3674 7401 0.376121
3674 5505 0.899002
3674 3815 0.583242
3674 4295 0.430140
3674 7669 0.501287
3675 8231 0.896108
3675 6627 0.908410
3676 7138 0.435223
3676 6383 0.929149
3676 4367 0.583759
3676 7008 0.632688
3676 5528 0.439015
3676 3911 0.568501
3677 7023 0.234835
3677 5274 0.366120
3677 3715 0.852382
3678 7947 0.446355
3678 6912 0.370598
3679 5377 0.273681
3679 9171 1.002233
3680 4217 0.171118
3680 6089 0.404320
3680 8883 0.631449
3681 7424 0.134995
3681 6814 0.436181
3681 6102 0.796949
3682 8658 0.953168
3682 7378 1.052563
3682 7550 0.563784
3683 7188 0.695716
3684 4114 0.246263
3684 5877 0.492236
3684 6821 0.388008
3685 8833 0.458789
3685 5273 0.594541
3685 8932 0.240781
3685 9153 0.232727
3686 7830 0.530361
3686 5165 0.190226
3687 8503 0.204838
3687 6927 0.486512
3687 4865 0.555829
3687 4561 0.373675
3687 4537 0.975303
3687 4405 0.731662
3687 4353 0.521677
3687 6452 0.811793
3688 8208 0.560066
3688 6877 0.174416
3688 4004 0.417102
3688 9168 0.401932
3688 6209 0.508745
3689 8707 0.092977
3689 8380 0.598909
3689 9184 0.284330
3690 9923 0.692891
3690 6719 0.994465
3690 5582 0.169958
3690 3705 0.881785
3690 7200 0.413250
3691 3938 0.183048
3691 6143 0.189083
3692 8916 1.036973
3692 8080 1.065282
3693 9921 0.358367
3694 8613 0.474423
3694 6962 0.611300
3694 4532 0.603018
3695 9611 0.176134
3695 8547 0.645587
3695 5728 0.671518
3696 4008 0.464651
3697 5483 0.968726
3697 4823 0.472157
3697 7531 0.506921
3698 6848 0.620555
3698 4491 0.718349
3698 3956 0.654615
3698 4824 0.531182
3699 9878 0.371530
3699 9284 0.337480
3699 7792 0.822799
3699 5038 0.779980
3699 4303 0.654115
3700 4661 0.327087
3700 9263 0.304587
3701 8359 0.633684
3702 8155 0.450363
3702 6033 0.419295
3702 4524 0.825805
3702 7337 0.959967
3702 7122 0.746751
3703 8910 0.578306
3703 4396 0.449235
3703 7105 0.627802
3704 9127 0.559541
3704 4583 0.745644
3704 7615 0.507618
3704 6685 0.611253
3705 7531 0.435553
3705 6653 0.767708
3705 4029 0.238638
3706 6866 0.518809
3706 5459 0.581550
3706 9498 0.476211
3706 4089 0.339807
3707 8495 0.715209
3707 4528 0.588593
3707 4486 0.953771
3708 9489 0.258104
3708 8875 0.745980
3708 6171 0.840624
3708 5673 0.464786
3709 4631 0.623291
3709 9832 0.708108
3710 6492 0.168462
3710 6088 0.937949
3710 4741 0.568752
3711 9056 0.388624
3711 7847 0.352528
3712 8148 0.087164
3712 6601 0.429424
3712 8461 0.469886
3712 8289 0.244838
3713 7959 0.340996
3714 8217 0.636215
3714 6292 0.643617
3715 6511 0.824408
3715 5003 0.220657
3715 4805 0.302972
3715 4368 1.029572
3715 6298 0.737634
3715 4415 0.414511
3716 5604 0.740373
3716 8536 0.324894
3717 6126 0.751260
3717 5495 0.804284
3717 5017 0.995356
3717 4049 0.786519
3717 9378 0.218533
3718 4916 0.657894
3718 5652 0.621315
3718 5124 1.171195
3719 6441 0.836504
3719 6151 0.268883
3719 5292 0.570299
3720 6201 0.415431
3720 4559 0.608145
3720 8662 0.129252
3720 6054 0.480200
3720 6390 0.345891
3721 4061 0.941979
3721 5763 0.807560
3721 7995 0.555015
3722 6746 0.457832
3722 5830 0.298582
3722 7940 0.289459
3722 7468 0.549267
3723 8247 0.973331
3723 3981 0.840241
3723 5142 0.076513
3724 8003 0.527086
3724 7890 0.539921
3724 7110 0.825984
3724 5065 0.755215
3725 9578 0.288386
3725 4214 0.593520
3725 4148 0.607515
3725 5002 0.291141
3725 4167 0.558669
3726 9837 0.622050
3726 9531 0.598373
3726 5818 0.990761
3726 7566 0.387177
3727 9370 0.414212
3727 3832 0.174666
3727 8465 0.302169
3728 7616 0.238583
3728 8740 0.805675
3728 9893 0.704898
3730 9942 0.904191
3730 7077 0.818089
3730 6915 0.669036
3730 7876 0.769892
3731 5647 0.809994
3731 4212 0.503237
3731 8068 0.865702
3731 3965 0.334073
3732 8374 0.878607
3732 8303 0.822982
3732 6273 0.475228
3732 4476 0.766361
3732 5710 0.749405
3732 4237 0.164975
3732 5601 0.566602
3733 8731 0.341175
3733 6926 0.396661
3733 6040 0.776937
3733 4665 0.334326
3733 4164 0.603179
3733 3807 0.393633
3733 9877 0.692358
3734 7147 0.796719
3734 5108 0.696409
3734 9098 0.371289
3734 8724 0.591299
3735 9061 0.841428
3735 7385 0.673664
3735 5755 1.001260
3735 4497 0.166406
3735 6599 0.876620
3735 4616 0.889390
3736 7791 0.353728
3736 5374 0.871805
3736 3899 0.429312
3736 4722 0.653990
3736 7034 0.241763
3737 6884 0.078637
3737 4858 0.605026
3737 8611 0.529047
3738 7314 0.234384
3738 6199 0.693283
3738 4854 0.547722
3739 7634 0.184448
3739 6820 0.277931
3739 4540 0.422233
3739 9386 0.458740
3739 6755 0.586938
3739 6304 0.230282
3740 5781 0.555009
3740 4625 0.574183
3740 6482 0.633119
3741 9833 0.512049
3741 8895 0.235266
3741 8613 0.665262
3742 5595 0.695546
3742 8330 0.316003
3743 9994 0.249476
3743 8313 0.539381
3744 8200 0.720391
3744 7769 0.828424
3744 7344 0.608288
3744 6967 0.913537
3744 6263 0.850589
3744 6679 0.683030
3744 7897 1.008195
3745 9704 0.450828
3745 8986 0.399047
3745 5524 0.378864
3746 5411 0.461150
3746 7998 0.541852
3747 7338 0.380618
3747 8075 0.659961
3747 4214 0.587727
3748 8823 0.690660
3748 7619 0.104558
3748 5713 0.809854
3748 8883 0.382666
3748 9863 0.841351
3749 9826 0.126333
3749 8120 0.721987
3749 7015 0.718064
3749 8573 0.618336
3749 5928 0.318972
3750 8289 0.244579
3750 5045 0.613640
3750 4327 0.212039
3751 8938 0.696269
3751 5649 0.455377
3751 9750 0.723066
3752 7282 0.518678
3752 6327 0.257495
3752 5433 0.940228
3752 5202 0.365697
3752 4632 0.789486
3752 6075 0.253293
3753 6280 0.246498
3753 6138 0.400436
3753 4785 0.634026
3753 4672 0.374531
3753 4178 0.650770
3753 9194 0.726620
3754 7993 0.484239
3754 6001 0.586788
3755 9284 0.474069
3755 5425 0.507095
3756 7890 0.324620
3756 4772 0.498984
3757 5622 0.429537
3757 4972 0.386941
3757 4404 0.226909
3757 8730 0.321419
3757 8113 0.461171
3757 9921 0.234767
3758 5953 0.467971
3758 9316 0.499562
3758 4099 0.761543
3759 3825 0.293202
3759 9948 0.571060
3759 6875 0.728793
3759 7404 0.740788
3760 5999 0.117341
3761 9207 0.235326
3761 5193 0.815105
3761 5025 1.195678
3761 6493 0.820755
3761 8883 0.611380
3762 9551 0.889305
3762 8107 0.487223
3762 6830 0.445082
3762 6237 0.887911
3762 7144 0.638952
3763 8059 0.434613
3763 7744 0.527222
3763 4895 0.376767
3763 8302 0.791450
3763 8886 0.583697
3764 9933 0.164446
3764 9708 0.300818
3764 9514 0.560073
3764 8309 0.719125
3764 7011 0.588135
3764 4110 0.444977
3765 4141 0.705497
3765 7342 0.623172
3765 9269 0.131232
3766 5859 0.791659
3766 5527 0.611983
3766 4464 0.530301
3766 5314 0.485801
3767 6207 0.359361
3767 9005 0.417570
3767 8078 0.610229
3767 4039 0.701656
3768 5927 0.526336
3768 4088 0.155125
3768 9407 0.816721
3768 9309 0.301575
3768 4987 0.972949
3770 9975 0.345642
3770 8938 0.692448
3770 8885 0.346316
3771 9023 0.566826
3771 7155 0.892161
3771 9493 0.278161
3772 8269 0.748406
3772 6328 0.508567
3772 5790 0.170556
3772 3908 0.234946
3772 4655 0.535562
3772 7980 0.449952
3772 6799 0.448496
3773 6152 0.835889
3773 4700 0.469129
3773 4157 0.562248
3773 5634 0.804422
3774 5524 0.548375
3774 9026 0.300735
3774 9596 0.294990
3774 4410 0.151215
3775 9683 0.487317
3775 5070 0.538828
3775 8574 0.361509
3776 9609 0.933276
3776 7832 0.454470
3776 4910 1.016384
3776 6585 1.142077
3776 7791 0.626836
3776 4141 0.562695
3777 5648 0.288459
3777 5085 0.597486
3777 8305 0.558731
3777 4774 0.370918
3778 9275 0.431020
3778 3911 0.311463
3779 6744 0.220809
3779 3981 0.444381
3780 8963 0.428834
3780 5637 0.342671
3780 4744 0.123221
3780 8571 0.816533
3781 9949 0.388669
3781 9328 0.616233
3781 6533 0.452858
3781 5725 0.089334
3782 6897 0.916576
3783 9316 0.481211
3783 7547 0.774993
3783 6572 0.647482
3783 7096 0.649435
3783 7688 0.092729
3784 7580 0.232399
3784 6386 0.899552
3784 6584 0.402978
3784 6584 0.402978
3784 6749 0.715214
3785 6679 0.501166
3785 6230 0.731072
3786 7803 0.616665
3786 9421 0.791222
3787 4843 0.651708
3787 7401 0.541543
3787 4365 0.767768
3787 9817 0.393036
3788 6323 0.400567
3788 4704 0.561946
3789 8184 0.355461
3789 4309 0.415168
3789 4760 0.655223
3789 7757 0.619797
3790 7868 0.348213
3790 6687 0.382746
3791 7569 0.356131
3792 4265 0.286796
3792 6967 0.475211
3792 5231 0.655790
3793 4612 0.162492
3793 5524 1.079478
3793 4689 0.459639
3793 6483 0.736616
3794 7229 0.611606
3794 6411 0.528353
3794 5314 0.852714
3795 8519 0.679135
3795 3888 0.300259
3795 5318 0.352738
3795 6450 0.429481
3796 6235 0.773820
3796 5076 0.755741
3796 6631 0.522647
3798 7945 0.930076
3798 6870 0.886374
3798 4597 0.712000
3798 9557 0.618769
3798 9132 0.730381
3799 9883 0.889135
3799 5129 0.319198
3800 6176 0.156480
3800 4261 0.726778
3800 9738 0.306217
3801 6576 0.606273
3801 7373 0.313115
3801 9114 0.564431
3802 9018 0.751727
3802 6641 0.073590
3802 4945 0.755583
3802 4275 0.619800
3802 8357 0.625271
3803 6059 0.476922
3803 4405 0.753812
3803 5270 0.814833
3803 4989 0.398834
3803 7885 0.616349
3804 6144 0.259613
3804 4738 0.255169
3804 8077 0.543042
3805 7905 0.957372
3805 8303 0.850825
3805 5911 0.467046
3805 7487 0.283514
3806 8597 0.607059
3806 9383 0.756494
3806 8605 0.848163
3806 4296 0.693435
3807 5920 0.584151
3807 4802 0.343138
3807 4665 0.380786
3807 4469 0.219328
3807 9785 0.326677
3808 8973 0.109371
3808 5643 0.813591
3808 6738 0.840358
3808 9582 0.151949
3808 7058 0.769273
3809 9480 0.479026
3809 9116 0.472248
3809 6578 0.358711
3810 8003 0.261656
3810 7758 0.219468
3810 5474 0.619805
3810 6224 0.616982
3810 8321 0.273534
3811 5729 0.812494
3811 5182 0.401081
3812 9666 0.491905
3812 6181 0.370243
3812 4353 0.427622
3813 8556 0.799425
3813 7562 0.623862
3814 8597 0.445972
3814 7683 0.720732
3814 6138 0.795513
3815 5542 0.506538
3815 9157 0.680007
3815 9426 0.277513
3816 5573 0.199902
3816 8067 0.458419
3816 5567 0.704805
3817 9757 0.185824
3817 6923 0.505038
3817 9795 0.632434
3818 5048 0.606133
3819 7544 0.235329
3819 4912 0.492217
3819 7096 0.253438
3820 6626 0.317600
3820 4706 0.481183
3821 7439 0.421873
3821 6317 0.269482
3821 5333 0.541195
3821 4883 0.954126
